11,189,-9,15
9,189,-42,15
0,184,-125,15
11,191,-41,15
11,185,-45,15
6,187,-104,15
6,194,-119,14
0,62,-127,17
0,68,-126,16
11,207,-90,14
20,201,-29,14
4,63,-126,17
12,218,-128,14
4,51,-129,16
6,65,-116,18
15,212,-114,15
6,56,-127,18
6,62,-127,19
8,68,-114,18
15,214,-127,16
11,57,-98,17
10,62,-110,18
9,50,-127,19
11,57,-108,19
12,62,-107,18
13,68,-99,19
11,51,-122,20
12,59,-113,19
14,66,-96,17
17,182,-128,28
14,61,-108,19
19,183,-124,39
12,35,-125,17
14,47,-119,19
13,52,-127,20
15,59,-111,19
21,181,-122,47
21,187,-126,39
14,36,-123,21
16,54,-113,20
19,64,-89,17
23,178,-117,46
23,184,-121,53
23,190,-125,40
15,33,-125,19
16,51,-128,22
18,57,-114,20
19,99,-130,30
24,181,-117,48
24,187,-120,70
24,193,-123,34
25,217,-130,21
17,33,-120,20
19,53,-115,20
21,59,-101,18
20,65,-111,17
20,93,-130,25
20,99,-130,30
26,181,-115,46
26,187,-118,88
26,192,-118,61
26,211,-130,29
27,217,-128,22
18,36,-126,20
21,54,-114,21
23,61,-91,17
21,90,-127,26
21,96,-129,35
22,102,-130,36
23,120,-128,40
23,125,-129,47
28,177,-106,41
27,184,-118,97
28,189,-116,84
28,195,-117,50
27,208,-130,32
28,214,-128,24
28,220,-130,24
20,33,-121,25
20,44,-129,23
21,51,-119,20
24,59,-98,18
22,83,-130,28
23,89,-126,29
23,94,-128,34
23,100,-129,45
23,106,-130,67
24,112,-123,45
25,118,-121,30
25,124,-127,45
25,130,-130,63
25,136,-130,56
29,177,-112,54
29,183,-117,114
30,189,-113,86
30,195,-113,77
29,214,-129,20
30,220,-129,21
22,31,-113,16
22,43,-126,22
22,49,-129,21
24,56,-105,19
24,84,-126,27
25,90,-125,33
25,96,-128,38
25,102,-123,45
26,108,-119,35
27,114,-115,35
27,119,-119,39
26,125,-127,66
26,131,-128,76
27,137,-128,77
27,143,-130,73
27,149,-130,74
28,155,-129,73
28,160,-129,72
30,178,-118,59
30,183,-118,136
32,188,-105,89
32,195,-111,81
30,202,-128,25
31,213,-127,27
31,220,-129,27
25,37,-104,20
24,42,-119,20
23,47,-126,21
25,75,-130,29
25,81,-125,34
26,87,-123,32
27,93,-119,35
27,99,-118,35
28,105,-115,42
28,111,-113,38
28,116,-116,43
28,122,-122,74
28,128,-122,66
29,134,-123,70
29,140,-124,78
29,146,-125,79
29,151,-124,77
30,157,-122,77
30,163,-123,74
30,169,-128,64
30,175,-130,49
31,181,-124,75
33,186,-110,91
33,191,-105,92
34,197,-104,69
33,216,-126,26
25,35,-118,21
28,42,-92,22
27,77,-124,30
27,83,-121,37
28,89,-117,31
29,95,-116,35
29,100,-113,35
30,106,-112,37
30,112,-113,41
30,118,-116,66
30,123,-113,67
31,129,-114,73
31,135,-118,79
31,141,-120,83
31,147,-120,84
32,153,-118,84
32,158,-116,81
32,164,-117,75
32,170,-122,67
32,176,-126,62
32,182,-129,55
34,187,-109,90
35,192,-102,101
36,198,-100,71
33,206,-128,23
34,212,-124,29
34,218,-127,22
26,34,-122,20
29,42,-96,23
27,47,-123,20
27,66,-130,30
28,72,-126,24
29,78,-120,28
29,84,-117,33
30,90,-113,36
31,96,-111,32
31,102,-110,31
31,108,-110,40
31,113,-113,85
32,119,-109,79
32,125,-108,76
32,131,-111,91
32,136,-115,92
33,142,-117,95
33,148,-116,92
34,154,-113,92
34,160,-111,88
34,165,-112,84
34,171,-117,72
34,177,-122,65
34,184,-127,52
34,189,-126,63
37,194,-100,101
37,199,-99,60
36,208,-123,26
36,214,-125,25
36,220,-125,23
28,32,-119,23
31,39,-92,23
28,59,-130,18
29,65,-128,25
29,71,-124,23
30,77,-117,25
31,83,-115,37
32,89,-112,37
32,94,-109,34
32,100,-109,34
33,106,-109,56
33,112,-111,93
34,118,-106,86
34,123,-105,82
34,129,-108,105
34,135,-112,97
34,141,-114,105
35,146,-114,96
35,152,-110,98
36,158,-108,99
36,164,-108,100
36,170,-111,95
36,176,-115,77
36,182,-121,62
36,188,-125,48
36,194,-129,70
39,198,-97,89
37,205,-122,24
37,211,-123,31
37,217,-125,22
30,30,-107,19
29,34,-122,19
33,44,-82,19
30,49,-124,21
30,60,-129,21
31,66,-123,24
32,72,-117,25
32,78,-113,30
33,84,-112,38
33,90,-108,40
34,96,-106,36
34,102,-107,39
34,107,-110,101
35,113,-106,90
36,119,-101,71
36,125,-104,112
36,130,-107,104
36,136,-110,93
36,142,-112,104
36,148,-110,98
37,153,-107,104
37,159,-105,105
38,165,-105,107
38,171,-108,101
38,177,-113,87
38,183,-118,64
37,189,-123,50
37,195,-127,51
40,199,-102,77
38,207,-122,30
39,213,-124,23
39,218,-123,24
31,30,-113,20
34,40,-81,22
32,46,-116,20
31,51,-129,22
31,57,-128,19
32,63,-123,21
33,70,-115,28
34,75,-112,28
34,81,-111,37
35,87,-106,44
35,93,-105,36
36,99,-106,39
36,104,-109,92
36,110,-105,87
37,116,-100,98
37,122,-101,105
37,127,-103,109
37,133,-106,97
37,139,-109,82
38,145,-108,93
38,150,-106,109
39,156,-103,111
39,162,-102,113
40,168,-103,105
40,174,-107,102
39,180,-111,91
39,186,-116,57
39,192,-121,54
39,198,-127,55
39,204,-129,39
40,210,-126,24
40,215,-122,25
33,34,-110,19
37,42,-66,21
34,46,-102,20
32,50,-129,19
33,56,-126,19
33,62,-123,23
35,68,-113,28
35,74,-112,30
36,80,-109,40
36,86,-103,40
37,92,-103,35
37,97,-106,46
37,103,-108,90
38,109,-104,93
39,114,-98,84
39,120,-99,110
39,126,-101,112
39,132,-102,86
39,137,-105,76
39,143,-105,93
40,149,-104,101
40,154,-101,108
41,160,-100,115
41,166,-100,117
41,172,-103,102
41,178,-107,94
41,184,-111,87
41,190,-115,58
41,196,-121,53
41,202,-125,49
41,209,-129,31
42,214,-122,28
42,220,-121,23
34,33,-116,19
33,44,-127,20
34,50,-127,18
34,56,-125,20
35,62,-121,24
36,68,-111,25
37,74,-110,31
37,80,-105,46
38,86,-102,44
38,91,-102,42
38,97,-107,59
39,103,-106,93
39,109,-101,101
40,114,-96,83
40,120,-98,130
40,126,-99,112
41,131,-99,84
