0,177,-100,15
12,206,-109,15
25,212,-11,14
25,216,-25,14
7,66,-120,19
29,215,-5,14
8,60,-129,19
10,67,-108,18
23,220,-68,14
10,60,-124,19
12,67,-105,17
11,61,-123,19
14,68,-102,17
12,58,-124,24
15,65,-103,16
14,57,-124,23
16,64,-104,17
20,180,-129,36
13,31,-128,14
15,57,-124,23
18,64,-104,17
22,181,-128,39
17,57,-124,20
19,64,-102,18
23,181,-127,41
25,183,-128,43
19,32,-117,16
18,39,-127,19
27,183,-126,45
27,189,-129,73
19,34,-128,23
20,52,-130,20
23,106,-130,43
24,112,-127,31
24,118,-128,31
28,182,-125,52
28,188,-127,102
28,194,-128,67
22,52,-130,20
24,93,-128,36
25,99,-128,33
25,105,-126,36
26,111,-125,38
26,116,-126,37
30,181,-124,57
30,187,-127,105
30,193,-125,73
30,199,-130,32
23,31,-124,18
23,52,-130,20
25,87,-128,34
26,93,-126,37
27,99,-124,31
27,105,-123,32
27,110,-122,35
27,116,-126,60
28,122,-126,64
28,128,-125,66
28,134,-129,68
31,181,-126,64
31,187,-127,108
32,192,-121,95
32,198,-123,52
25,30,-118,17
26,78,-129,25
27,84,-126,37
27,90,-124,36
28,96,-122,35
28,102,-121,32
29,108,-120,36
29,113,-124,81
29,119,-122,71
30,125,-120,74
30,131,-123,88
30,137,-127,85
30,143,-130,88
31,154,-129,82
31,160,-128,78
31,166,-130,71
32,184,-129,119
34,189,-113,99
34,195,-120,83
34,201,-121,27
26,30,-117,18
28,74,-127,29
28,80,-125,29
29,85,-124,39
29,91,-121,38
30,97,-118,32
30,103,-119,31
30,109,-122,76
31,115,-121,83
31,121,-116,86
32,126,-117,85
32,132,-121,101
32,138,-125,91
32,144,-128,95
32,150,-127,92
33,156,-124,86
33,161,-123,83
33,167,-125,74
36,190,-110,120
36,196,-113,80
35,203,-127,24
27,33,-124,20
29,72,-124,28
30,78,-123,31
30,84,-121,39
31,90,-116,35
32,96,-116,31
32,102,-118,39
32,107,-121,85
32,113,-118,88
33,119,-113,85
33,125,-115,92
33,131,-118,100
33,137,-122,94
33,142,-125,103
34,148,-125,97
34,154,-122,94
35,160,-120,95
35,166,-120,89
35,172,-124,78
37,194,-110,104
38,200,-108,63
28,34,-127,19
31,69,-124,25
31,75,-123,31
32,81,-120,50
33,87,-114,45
33,93,-115,33
33,99,-117,39
33,104,-121,76
34,110,-117,83
34,116,-113,91
35,122,-111,82
35,128,-114,104
35,133,-117,92
35,139,-121,86
35,145,-123,97
36,151,-120,99
36,157,-117,97
37,162,-117,101
37,168,-118,97
37,174,-122,82
36,181,-130,63
37,192,-126,82
39,197,-107,89
38,204,-128,28
32,34,-109,19
31,63,-130,25
32,69,-122,32
33,75,-120,30
34,81,-116,47
34,87,-113,43
34,93,-114,40
34,99,-118,46
35,104,-119,87
35,110,-114,91
36,116,-109,82
36,122,-110,100
37,127,-113,109
37,133,-114,90
37,139,-118,80
37,145,-119,91
37,151,-117,98
38,156,-115,104
38,162,-114,103
38,168,-115,106
38,174,-119,97
38,180,-125,75
41,196,-104,78
40,204,-122,26
33,32,-110,18
34,66,-122,23
34,72,-120,27
35,78,-115,44
36,84,-112,38
36,90,-112,42
36,96,-117,45
36,101,-119,87
37,107,-114,85
37,113,-110,102
38,119,-107,83
38,125,-110,129
38,130,-111,92
38,136,-112,87
38,142,-116,73
39,148,-114,95
39,153,-113,100
40,159,-111,109
40,165,-112,109
40,171,-114,106
40,177,-118,97
40,183,-123,73
40,189,-129,48
43,199,-104,71
34,60,-126,21
35,66,-121,27
36,72,-117,32
37,78,-111,42
37,84,-110,47
37,90,-112,44
37,95,-118,71
38,101,-117,95
38,107,-111,96
39,113,-107,89
40,119,-106,87
40,124,-109,125
40,130,-108,89
40,136,-109,85
40,142,-112,71
41,148,-111,107
41,153,-111,104
41,159,-109,116
42,165,-110,116
42,171,-112,104
42,177,-116,102
42,183,-119,88
42,189,-123,54
43,200,-117,46
36,33,-109,18
36,60,-124,20
37,66,-117,23
38,72,-112,33
38,78,-109,35
39,84,-108,51
39,90,-112,39
39,95,-118,104
39,101,-115,99
40,107,-109,104
41,113,-105,92
41,119,-105,101
41,124,-108,121
42,130,-106,98
42,136,-107,73
42,142,-109,81
42,147,-109,114
43,153,-109,107
43,159,-107,119
43,165,-107,116
43,170,-109,113
43,176,-113,105
44,182,-116,93
44,189,-120,69
43,195,-126,45
44,201,-126,41
44,219,-129,22
37,31,-108,18
39,39,-98,16
37,55,-128,20
38,62,-117,22
39,68,-113,25
40,74,-108,38
40,80,-106,44
40,85,-108,36
40,91,-116,56
40,97,-116,102
41,103,-111,98
42,108,-106,115
42,114,-104,84
42,120,-106,151
43,126,-106,108
43,131,-104,88
43,137,-106,63
44,143,-107,104
44,149,-108,122
44,154,-106,112
45,160,-105,116
45,166,-106,115
45,172,-108,113
45,178,-112,111
45,184,-115,100
45,190,-118,71
45,196,-123,60
45,202,-128,46
46,220,-130,22
39,56,-124,20
40,62,-113,23
41,68,-109,26
41,74,-106,36
42,80,-105,46
42,85,-108,36
41,91,-116,85
42,97,-114,104
43,103,-109,97
43,108,-105,117
44,114,-102,75
44,120,-105,147
44,126,-104,109
45,131,-103,83
45,137,-105,89
45,143,-105,112
45,149,-106,127
46,154,-105,108
46,160,-104,113
47,166,-104,116
47,172,-106,113
47,178,-109,105
47,184,-112,107
47,190,-115,77
47,196,-119,65
47,202,-124,61
42,35,-88,17
41,56,-121,20
42,62,-110,22
42,68,-106,28
43,74,-105,38
43,80,-105,48
43,85,-109,49
43,91,-115,96
44,97,-112,101
44,103,-107,104
45,108,-103,127
45,114,-101,86
45,120,-104,144
46,125,-102,116
46,131,-103,60
46,137,-104,98
47,143,-104,122
47,148,-104,124
47,154,-103,110
48,160,-102,115
48,166,-102,118
48,171,-103,113
48,177,-107,112
48,183,-110,108
49,189,-113,80
49,195,-116,74
49,201,-120,65
48,208,-127,62
42,53,-124,18
43,59,-109,22
44,65,-105,27
44,71,-104,26
45,77,-104,51
45,82,-107,51
44,88,-115,89
45,94,-113,119
46,100,-108,103
46,105,-103,121
