0,76,-17,15
5,47,-59,15
1,42,-99,15
3,47,-100,15
1,72,-125,18
4,46,-101,17
4,68,-112,17
6,43,-99,16
5,48,-103,17
6,67,-111,17
18,219,-76,14
7,48,-103,19
7,65,-110,17
7,71,-116,17
17,204,-90,15
8,45,-104,21
8,62,-114,19
8,69,-117,18
14,207,-130,16
11,41,-88,17
10,48,-104,36
10,62,-112,19
14,43,-75,20
11,47,-104,35
10,59,-120,20
13,66,-100,18
16,182,-130,27
18,41,-48,15
13,44,-99,21
11,57,-120,22
14,64,-97,17
17,180,-127,44
17,40,-69,17
14,44,-97,24
13,56,-122,22
16,64,-99,17
18,174,-130,33
19,180,-126,45
19,186,-128,41
19,36,-66,16
18,43,-74,19
13,46,-129,19
14,54,-124,22
16,61,-102,17
21,178,-122,43
21,184,-125,63
21,191,-130,34
22,35,-50,14
20,41,-74,22
17,45,-101,24
18,59,-101,18
22,180,-121,44
22,186,-124,72
23,192,-126,35
22,38,-64,18
18,40,-106,17
15,45,-130,21
16,51,-126,21
19,59,-102,18
25,176,-111,40
24,182,-122,92
24,188,-123,77
24,195,-126,37
22,40,-73,25
18,51,-127,20
19,57,-115,19
21,111,-126,35
21,117,-128,33
26,174,-110,41
25,181,-121,82
26,187,-121,102
26,192,-120,79
26,199,-129,27
26,217,-129,31
24,37,-67,22
18,42,-129,21
21,93,-130,33
22,99,-127,37
22,105,-124,38
23,111,-122,34
23,117,-128,45
27,175,-119,48
27,181,-122,104
28,186,-114,91
28,192,-118,77
27,199,-126,26
28,217,-129,28
26,37,-68,20
23,42,-102,19
23,89,-126,31
23,95,-124,34
24,100,-122,37
24,106,-121,39
24,112,-123,42
24,118,-127,70
25,124,-128,65
25,130,-129,67
26,153,-128,76
26,159,-129,70
28,182,-123,129
30,187,-106,106
30,193,-112,78
29,200,-126,27
28,35,-57,17
27,40,-65,20
22,42,-123,19
22,49,-130,22
24,80,-129,31
24,86,-124,35
25,92,-121,30
25,98,-119,36
26,103,-118,32
26,109,-121,56
26,115,-121,71
27,121,-119,70
27,127,-121,72
27,132,-124,74
27,138,-126,85
27,144,-126,85
28,150,-124,78
28,156,-122,77
29,162,-123,69
28,168,-128,66
30,185,-119,73
32,190,-106,112
32,196,-105,82
31,215,-128,25
29,31,-57,16
28,37,-70,22
26,41,-96,23
25,75,-127,23
26,81,-124,35
26,87,-121,33
27,93,-118,39
27,99,-117,31
27,105,-118,54
28,111,-119,80
28,116,-115,83
29,122,-115,90
29,128,-119,95
29,134,-122,93
29,140,-123,98
29,146,-122,90
30,151,-118,86
30,157,-117,87
31,163,-118,83
31,169,-123,75
30,175,-128,65
33,191,-106,104
34,197,-101,77
32,205,-128,23
32,210,-126,24
32,216,-129,23
30,35,-60,18
29,39,-76,17
25,42,-123,20
26,71,-128,24
27,77,-123,28
27,83,-121,34
28,89,-117,38
29,94,-116,34
29,100,-116,46
29,106,-118,94
30,112,-112,82
30,118,-112,92
30,123,-114,109
30,129,-117,98
30,135,-120,102
31,141,-120,99
31,147,-118,92
32,152,-114,98
32,158,-113,94
32,164,-115,90
32,170,-119,81
32,176,-123,72
32,182,-128,56
35,192,-103,89
36,198,-100,74
34,206,-126,24
34,212,-126,28
34,218,-129,23
32,31,-60,16
31,35,-69,22
28,40,-103,20
26,46,-128,19
28,69,-123,25
28,75,-121,30
29,81,-119,43
30,87,-114,37
30,93,-114,35
30,99,-116,55
31,105,-116,90
32,110,-109,84
32,116,-110,104
32,122,-111,113
32,128,-114,100
32,134,-117,94
32,139,-118,96
33,145,-116,96
33,151,-112,101
34,157,-110,102
34,162,-111,102
34,168,-114,98
34,174,-118,88
34,180,-123,70
34,187,-129,50
34,193,-128,52
36,197,-108,89
35,204,-125,23
35,210,-125,26
36,216,-126,23
33,31,-59,16
32,35,-69,20
27,40,-126,20
29,65,-124,27
30,71,-120,26
30,77,-118,36
31,83,-112,42
31,89,-112,36
32,94,-114,44
32,100,-116,90
33,106,-111,95
33,112,-105,74
33,118,-108,126
34,123,-110,111
34,129,-112,90
34,135,-115,81
34,141,-113,92
35,146,-112,101
35,152,-108,103
36,158,-108,106
36,164,-109,107
36,170,-112,111
36,176,-116,96
36,182,-120,65
36,188,-125,51
36,194,-128,50
36,206,-127,28
37,211,-126,26
37,217,-125,22
35,32,-54,17
34,37,-70,19
31,65,-120,24
31,71,-119,32
32,77,-115,45
33,83,-111,43
33,89,-111,42
33,94,-116,53
33,100,-114,84
34,106,-108,88
35,112,-104,91
35,117,-107,136
35,123,-108,107
36,129,-108,84
36,135,-111,76
36,141,-109,90
36,146,-109,105
37,152,-106,109
37,158,-105,118
38,163,-106,111
38,169,-110,110
38,175,-113,97
38,181,-117,88
38,187,-121,56
37,194,-127,59
38,212,-128,21
39,217,-125,22
35,35,-68,19
34,39,-90,19
32,62,-121,21
33,68,-119,25
