2,190,-123,15
0,63,-130,19
2,60,-129,19
13,201,-100,15
4,63,-121,18
5,52,-123,19
7,64,-114,20
27,217,-4,14
5,35,-124,15
6,48,-124,18
7,62,-123,18
17,203,-98,15
9,61,-114,19
17,205,-117,16
16,219,-129,16
12,38,-88,17
9,48,-126,20
10,56,-119,19
12,62,-105,18
11,54,-122,21
13,61,-102,19
15,67,-91,19
17,177,-128,43
18,183,-125,29
18,207,-130,18
19,213,-127,17
15,36,-85,16
11,49,-129,19
14,56,-110,19
16,63,-96,18
14,105,-130,38
15,123,-130,34
20,183,-121,47
19,189,-130,32
20,213,-128,22
15,35,-97,19
13,49,-129,20
15,56,-108,22
18,63,-88,17
16,104,-130,35
22,179,-114,41
21,186,-121,54
21,192,-130,36
15,34,-111,19
16,53,-112,19
18,59,-102,19
17,66,-109,19
17,90,-129,26
17,96,-128,29
17,102,-129,32
18,108,-130,39
23,178,-113,41
23,184,-118,51
23,190,-121,47
22,196,-130,35
24,220,-130,21
16,35,-119,27
18,53,-109,20
20,60,-93,18
18,92,-128,25
19,98,-126,41
19,104,-127,46
19,109,-130,29
20,115,-129,34
20,121,-130,41
20,127,-129,56
25,179,-114,45
25,185,-116,75
25,191,-118,63
24,198,-129,34
25,209,-128,38
25,216,-130,21
18,34,-117,25
17,43,-124,20
18,49,-125,20
20,56,-106,19
19,83,-130,27
20,89,-125,25
20,95,-124,33
20,101,-127,43
21,106,-129,36
21,112,-129,48
22,118,-126,48
22,124,-125,42
22,130,-128,53
22,136,-130,49
25,176,-120,47
26,182,-115,58
26,188,-115,80
27,194,-117,53
26,201,-130,27
26,206,-128,38
26,212,-128,23
27,218,-126,27
20,30,-102,15
19,35,-119,24
21,42,-103,20
21,53,-110,20
23,60,-95,17
20,75,-130,30
21,81,-128,26
22,87,-122,25
22,93,-123,35
22,99,-127,39
22,105,-128,63
23,111,-124,62
24,117,-118,33
24,122,-121,35
24,128,-127,56
24,134,-127,58
24,140,-129,52
27,175,-120,36
28,180,-112,64
28,186,-115,113
28,192,-114,81
28,198,-122,27
27,205,-129,33
28,211,-128,21
28,216,-125,33
23,30,-90,15
21,34,-117,22
23,41,-99,22
21,52,-122,20
21,58,-123,18
22,75,-130,39
23,81,-124,29
23,87,-121,28
24,93,-121,33
24,99,-123,49
25,105,-118,47
25,111,-114,32
26,116,-113,31
25,122,-120,42
25,128,-124,74
25,134,-125,75
26,140,-126,73
26,146,-128,69
26,152,-129,73
26,158,-129,74
27,164,-130,63
28,175,-122,39
29,180,-113,74
29,186,-114,102
30,192,-111,88
30,198,-114,35
29,205,-129,28
29,211,-130,24
30,216,-124,32
22,33,-117,21
22,41,-120,20
21,46,-130,20
22,60,-130,19
23,72,-129,34
24,78,-122,27
25,84,-120,33
25,90,-118,35
26,96,-116,41
26,102,-114,44
27,108,-112,33
27,114,-110,37
27,119,-116,51
27,125,-119,74
27,131,-119,68
27,137,-121,77
28,143,-123,82
28,149,-124,78
28,154,-122,76
29,160,-121,71
29,166,-125,67
30,177,-114,62
31,183,-115,156
32,188,-101,97
32,194,-108,83
30,202,-127,25
31,213,-125,28
31,219,-128,26
24,32,-115,24
25,39,-100,24
23,43,-127,21
24,66,-129,25
25,72,-126,31
26,78,-121,30
26,84,-117,36
27,90,-113,35
28,96,-112,34
28,102,-110,35
28,108,-109,34
29,113,-110,42
29,119,-113,68
29,125,-111,65
29,131,-112,70
29,137,-116,77
30,143,-118,86
30,148,-119,85
30,154,-116,81
31,160,-115,78
31,166,-117,69
31,172,-124,63
31,178,-124,53
32,183,-117,136
34,188,-98,125
34,194,-103,80
33,201,-119,27
32,208,-130,23
33,213,-123,28
33,219,-128,24
25,33,-117,21
