0,45,-95,15
0,43,-103,15
0,60,-113,16
5,193,-128,15
12,200,-94,15
5,64,-128,19
13,217,-127,14
7,65,-123,20
15,217,-126,15
9,63,-121,20
10,69,-115,17
10,62,-119,19
13,71,-103,18
18,220,-128,16
9,40,-130,18
12,62,-121,23
14,68,-98,17
13,61,-122,22
14,59,-120,23
14,64,-125,17
16,57,-121,20
15,36,-128,17
17,58,-122,19
17,35,-124,16
21,121,-130,33
18,39,-129,23
22,109,-129,42
23,115,-126,32
23,121,-125,31
20,34,-125,19
20,40,-126,20
23,93,-129,36
23,99,-126,41
24,105,-125,38
24,111,-124,36
25,116,-122,34
25,122,-126,41
21,34,-123,19
24,89,-127,33
25,94,-124,37
25,100,-123,33
26,106,-121,33
26,112,-120,31
26,118,-122,44
26,124,-126,67
27,130,-124,61
27,135,-126,67
27,141,-130,77
23,33,-120,17
26,86,-125,27
26,92,-122,39
27,97,-121,35
27,103,-118,37
28,109,-118,29
28,115,-121,58
28,121,-122,72
29,127,-118,78
29,132,-120,76
29,138,-124,83
29,144,-127,87
29,150,-128,85
29,156,-127,83
30,162,-125,77
30,168,-126,75
25,31,-115,16
24,35,-127,22
25,48,-121,20
26,75,-129,28
27,81,-124,28
28,87,-122,39
28,93,-120,41
29,99,-116,34
29,105,-117,31
29,110,-118,55
29,116,-120,92
30,122,-116,80
31,128,-115,77
31,134,-118,98
30,140,-122,94
31,145,-125,95
31,151,-124,90
31,157,-122,87
32,163,-120,87
32,169,-122,77
32,175,-127,67
27,34,-112,20
29,49,-99,21
27,71,-130,24
28,77,-122,29
29,83,-121,31
29,89,-120,44
30,94,-115,37
31,100,-114,33
31,106,-116,41
31,112,-119,97
31,118,-115,86
32,123,-110,77
32,129,-113,107
32,135,-117,105
32,141,-121,98
32,147,-122,99
33,153,-121,97
33,158,-118,93
34,164,-117,92
34,170,-118,92
34,176,-123,74
35,212,-130,26
27,35,-125,21
29,68,-129,23
30,74,-121,29
30,80,-119,31
31,86,-118,41
32,92,-112,36
32,97,-112,33
32,103,-114,40
32,109,-118,91
33,115,-114,87
34,120,-109,88
34,126,-110,100
34,132,-112,104
34,138,-116,92
34,144,-120,89
34,150,-119,95
35,155,-116,97
35,161,-114,102
36,167,-114,102
36,173,-116,96
36,179,-121,78
35,185,-128,58
36,209,-130,24
37,215,-130,27
30,34,-110,21
31,68,-125,24
31,74,-119,33
32,80,-118,35
33,86,-113,48
33,91,-111,45
33,97,-112,41
33,103,-116,54
34,109,-116,92
35,115,-111,98
35,120,-106,82
35,126,-108,106
35,132,-110,105
36,138,-113,88
36,144,-116,76
36,149,-116,88
36,155,-114,103
37,161,-111,107
37,167,-111,109
37,172,-113,105
37,178,-117,91
37,185,-123,75
37,191,-130,53
38,215,-130,29
32,34,-109,20
32,66,-125,23
33,72,-118,33
33,78,-116,35
34,84,-111,49
35,90,-109,48
35,96,-111,33
35,101,-116,69
35,107,-114,91
36,113,-109,98
37,119,-104,84
37,125,-106,116
37,130,-108,104
37,136,-109,80
37,142,-112,66
38,148,-112,91
38,153,-112,92
39,159,-109,106
39,165,-108,115
39,171,-110,109
39,177,-113,105
39,183,-117,84
39,189,-122,56
39,195,-130,49
40,219,-129,24
33,34,-107,19
33,61,-130,26
34,68,-119,22
35,74,-117,26
35,80,-112,43
36,86,-108,36
36,91,-108,40
36,97,-114,46
36,103,-115,90
37,109,-110,92
38,114,-106,105
38,120,-103,77
38,126,-106,132
39,132,-106,95
39,137,-106,82
39,143,-109,56
39,149,-109,101
40,155,-109,108
40,160,-106,117
41,166,-106,113
41,172,-108,111
41,178,-111,93
41,184,-115,93
41,190,-119,61
41,196,-126,50
41,220,-130,21
34,30,-113,21
33,35,-129,18
35,62,-124,23
36,68,-117,27
36,74,-113,31
37,80,-108,35
38,86,-106,44
38,91,-108,45
38,97,-115,68
38,103,-113,95
39,109,-108,97
39,114,-104,106
40,120,-102,79
40,126,-105,133
40,132,-104,93
41,137,-104,90
41,143,-106,75
41,149,-107,110
41,155,-106,109
42,160,-104,117
42,166,-104,121
42,172,-106,110
42,178,-109,103
42,184,-113,106
43,190,-116,74
42,196,-121,47
42,202,-125,55
43,220,-128,23
36,32,-107,20
36,62,-121,21
37,68,-115,22
38,74,-109,31
39,80,-105,38
39,86,-104,50
39,91,-108,41
39,97,-115,99
40,103,-111,99
40,109,-106,100
41,114,-102,105
41,120,-101,87
42,126,-104,132
42,131,-101,103
42,137,-101,60
42,143,-104,88
43,149,-105,119
43,154,-104,116
44,160,-102,119
44,166,-102,120
44,172,-103,108
44,178,-107,111
44,184,-110,109
44,190,-113,83
44,196,-117,66
44,202,-121,49
44,208,-128,56
45,220,-128,24
38,32,-106,19
37,57,-126,20
39,63,-115,21
39,69,-111,28
40,75,-105,35
41,81,-103,42
41,87,-104,37
40,93,-112,58
41,98,-113,109
41,104,-108,100
42,110,-103,114
43,116,-100,93
43,121,-102,147
43,127,-102,118
44,133,-100,90
44,139,-103,93
44,144,-102,105
44,150,-103,126
45,156,-102,112
45,161,-100,119
46,167,-100,114
46,173,-102,110
46,179,-105,99
46,185,-109,107
46,191,-112,87
46,197,-115,72
46,203,-119,66
46,209,-125,53
39,30,-108,22
38,52,-128,26
39,59,-120,20
41,65,-109,23
41,71,-105,26
42,77,-102,34
42,83,-102,44
42,88,-105,41
42,94,-113,99
42,100,-109,102
43,106,-105,101
44,111,-100,125
44,117,-98,84
44,123,-102,141
45,128,-99,118
45,134,-100,59
45,140,-101,89
46,146,-101,120
46,151,-101,125
46,157,-100,110
47,163,-99,118
47,168,-99,114
47,174,-100,113
47,180,-104,115
47,186,-107,108
48,192,-109,77
48,198,-113,69
48,204,-116,65
47,210,-122,50
47,217,-129,50
41,35,-102,18
40,56,-122,19
42,62,-110,24
43,68,-104,28
43,74,-102,29
44,80,-101,43
44,85,-103,46
43,91,-112,75
44,97,-110,118
44,103,-105,103
45,108,-101,118
46,114,-98,110
46,120,-100,115
46,125,-100,123
47,131,-98,110
47,137,-101,171
47,143,-99,113
47,148,-100,129
48,154,-99,113
48,160,-98,125
49,165,-97,120
49,171,-97,120
49,177,-100,116
49,183,-103,111
49,189,-106,104
49,195,-108,75
49,201,-111,68
49,207,-115,62
49,213,-120,63
49,220,-129,50
42,34,-102,17
42,53,-123,17
43,59,-114,23
44,65,-104,24
44,71,-101,24
45,77,-100,36
45,82,-102,60
45,88,-111,55
45,94,-110,103
46,100,-106,103
46,105,-101,108
47,111,-98,138
47,117,-96,91
47,123,-100,149
48,128,-97,144
48,134,-99,43
48,140,-98,104
49,145,-99,130
49,151,-98,122
50,157,-97,117
50,162,-95,122
50,168,-95,129
50,174,-97,123
51,180,-99,114
51,186,-102,101
51,191,-104,102
51,197,-106,63
51,203,-109,61
51,209,-112,60
51,216,-119,60
46,37,-78,17
43,51,-124,24
44,57,-113,21
45,64,-103,22
46,70,-100,24
46,75,-100,39
46,81,-101,57
46,86,-110,52
46,92,-109,101
47,98,-106,109
48,104,-101,111
48,110,-97,141
49,115,-96,98
49,121,-99,150
49,127,-96,128
50,132,-96,40
50,138,-98,106
50,144,-97,139
51,149,-97,127
51,155,-96,116
51,161,-94,118
52,166,-93,127
52,172,-94,128
52,178,-96,121
52,184,-99,123
52,190,-101,105
53,196,-103,79
53,202,-105,65
53,208,-107,65
53,214,-112,53
53,220,-119,52
46,36,-88,17
44,49,-124,20
46,56,-113,18
47,62,-102,19
47,68,-101,25
48,74,-101,34
48,80,-101,60
47,85,-109,56
48,91,-109,109
48,97,-105,104
49,102,-100,112
50,108,-97,142
50,114,-95,99
50,120,-98,102
51,125,-97,119
51,131,-97,67
51,137,-97,64
52,142,-96,144
52,148,-96,129
52,154,-95,119
53,159,-93,127
53,165,-92,133
53,171,-93,124
54,176,-94,123
54,182,-96,113
54,188,-98,105
54,194,-99,80
54,200,-101,59
54,206,-104,67
55,212,-106,59
55,218,-111,43
47,34,-94,17
46,48,-126,18
47,55,-108,18
48,61,-101,20
49,67,-101,21
49,72,-100,31
49,78,-101,53
49,83,-109,61
49,89,-109,119
50,95,-105,112
51,101,-100,109
51,107,-97,133
52,112,-95,127
52,118,-96,81
52,124,-97,132
52,129,-96,104
53,135,-97,48
53,141,-95,140
53,146,-96,132
54,152,-94,134
54,158,-92,122
55,163,-91,132
55,169,-91,123
55,175,-92,125
55,181,-94,123
56,186,-96,121
56,192,-96,103
56,198,-97,63
56,204,-100,67
56,210,-103,56
56,216,-106,46
47,30,-108,21
47,48,-122,19
49,56,-102,20
50,62,-102,23
50,68,-100,24
50,74,-100,42
50,79,-104,61
50,85,-110,111
51,91,-107,115
52,96,-103,106
52,102,-98,117
53,108,-95,141
53,114,-93,98
53,119,-97,111
54,125,-96,121
54,131,-96,63
54,136,-96,90
55,142,-95,147
55,148,-94,145
55,153,-93,118
56,159,-90,128
56,165,-89,128
57,170,-90,131
57,176,-91,126
57,182,-92,118
57,188,-94,120
57,193,-94,104
58,199,-95,78
58,205,-97,50
58,211,-100,45
58,217,-105,56
49,30,-108,21
49,48,-119,22
51,55,-101,19
51,61,-102,23
51,66,-101,23
52,72,-100,41
52,78,-105,57
52,83,-110,102
52,89,-107,112
53,95,-103,109
54,101,-98,109
54,106,-95,141
55,112,-92,127
55,118,-95,81
55,124,-96,136
55,129,-95,95
56,135,-96,145
56,141,-94,140
56,146,-93,152
57,152,-92,120
57,157,-90,130
58,163,-89,140
58,169,-89,131
58,174,-89,130
58,180,-90,120
59,186,-91,122
59,192,-92,119
59,197,-92,89
59,203,-93,59
60,209,-97,62
60,215,-101,43
52,34,-92,18
50,45,-123,22
52,52,-104,17
52,58,-101,20
53,63,-101,21
53,69,-100,32
53,75,-100,71
53,80,-110,104
53,86,-108,122
54,92,-104,116
55,98,-99,104
55,104,-95,127
56,109,-93,149
56,115,-92,86
56,121,-96,150
57,126,-95,130
57,132,-96,131
57,138,-94,113
58,143,-93,132
58,149,-92,140
59,155,-90,131
59,160,-88,143
59,166,-88,132
60,171,-88,130
60,177,-88,123
60,183,-89,107
60,189,-89,108
61,194,-90,115
61,200,-90,95
61,206,-92,50
61,212,-96,57
61,218,-100,50
52,32,-104,18
52,47,-115,18
54,53,-101,18
54,59,-102,19
54,65,-100,26
55,71,-99,43
54,76,-109,60
55,82,-109,119
55,88,-106,121
56,93,-101,109
56,99,-97,106
57,105,-93,142
57,111,-91,149
58,116,-92,94
58,122,-96,162
58,128,-94,128
58,133,-97,180
59,139,-94,117
59,145,-92,153
60,150,-90,124
60,156,-88,135
61,161,-87,140
61,167,-87,135
61,173,-87,121
61,178,-87,119
62,184,-87,85
62,190,-87,111
62,195,-88,96
63,201,-89,82
63,207,-91,69
63,213,-95,56
63,219,-100,65
53,30,-110,19
55,50,-102,21
55,56,-103,21
55,62,-102,22
56,68,-100,38
56,73,-108,58
56,79,-110,105
56,85,-107,121
57,90,-102,117
58,96,-98,110
58,102,-93,121
59,108,-91,164
59,113,-90,115
59,119,-95,120
59,125,-95,140
60,130,-96,106
60,136,-94,104
60,142,-92,125
61,147,-91,143
61,153,-88,139
62,158,-87,139
62,164,-86,139
62,170,-86,121
63,175,-86,127
63,181,-85,83
63,187,-85,83
64,192,-86,102
64,198,-87,102
64,204,-88,62
64,210,-90,60
64,216,-94,67
55,32,-110,18
55,45,-112,17
56,52,-102,24
57,57,-102,19
57,63,-100,26
57,69,-101,40
57,74,-111,62
57,80,-108,118
58,86,-104,115
59,92,-100,112
59,98,-95,106
60,103,-91,134
60,109,-90,169
61,115,-90,117
61,120,-95,149
61,126,-95,143
61,132,-97,97
62,137,-93,108
62,143,-91,161
63,149,-89,139
63,154,-87,140
63,160,-85,147
64,165,-85,134
64,171,-85,122
64,177,-84,108
65,182,-82,65
65,188,-83,89
65,194,-85,90
66,199,-85,66
66,205,-86,68
66,211,-88,58
66,217,-93,61
56,42,-115,17
58,49,-102,19
58,54,-105,18
58,60,-100,23
58,66,-104,32
58,71,-112,73
59,77,-109,116
59,83,-105,118
60,89,-101,113
60,95,-97,113
61,100,-92,114
62,106,-89,169
62,112,-89,158
62,117,-91,122
62,123,-95,174
62,129,-95,135
63,134,-95,97
63,140,-91,112
64,146,-89,134
64,151,-87,132
65,157,-85,140
65,162,-84,158
65,168,-84,133
66,174,-83,112
66,179,-80,66
66,185,-81,89
67,191,-83,97
67,196,-84,75
67,202,-84,58
67,208,-85,64
68,214,-87,62
68,220,-93,44
58,44,-106,17
59,50,-104,18
59,56,-103,19
60,63,-103,31
59,68,-111,50
60,74,-110,111
60,80,-106,124
61,86,-102,118
62,92,-98,118
62,98,-93,104
63,103,-89,139
63,109,-88,173
63,115,-89,136
63,120,-93,143
64,126,-94,146
64,132,-96,124
65,137,-92,98
65,143,-89,127
65,148,-87,121
66,154,-85,128
66,160,-84,143
67,165,-84,138
67,171,-83,117
67,176,-80,83
68,182,-78,63
68,188,-81,85
68,193,-83,88
68,199,-83,73
69,205,-83,59
69,210,-84,77
69,216,-87,59
60,44,-105,18
60,50,-105,17
61,56,-103,20
61,62,-101,29
61,67,-111,52
61,73,-110,110
62,79,-106,130
62,84,-102,123
63,90,-98,128
64,96,-94,113
64,102,-89,132
65,107,-88,176
65,113,-88,155
65,119,-91,127
65,124,-94,177
65,130,-94,159
66,136,-92,113
66,141,-89,114
67,147,-86,114
67,152,-84,127
68,158,-83,153
68,164,-83,132
68,169,-82,116
69,175,-79,74
69,180,-76,60
69,186,-79,97
70,192,-82,94
70,197,-82,93
70,203,-82,69
70,209,-83,67
71,215,-84,69
61,41,-109,17
62,47,-103,23
62,53,-104,20
63,59,-97,23
62,64,-109,39
62,70,-111,103
63,76,-107,126
64,81,-103,125
64,87,-99,122
65,93,-95,121
65,99,-90,112
66,105,-88,152
66,110,-87,190
66,116,-88,144
66,121,-93,133
67,127,-93,168
67,133,-93,105
68,138,-89,101
68,144,-85,101
69,150,-83,112
69,155,-82,149
69,161,-82,140
70,166,-81,117
70,172,-78,97
71,177,-74,57
71,183,-75,79
71,189,-80,102
71,194,-81,106
71,200,-81,103
72,206,-81,79
72,211,-82,69
72,217,-83,55
61,30,-120,19
62,38,-114,16
63,44,-101,18
63,50,-107,18
64,56,-96,22
64,61,-109,32
64,67,-111,65
64,73,-108,116
65,78,-104,132
65,84,-100,125
66,90,-96,119
66,96,-92,116
67,102,-88,136
67,107,-87,175
68,113,-87,172
68,119,-88,147
68,124,-93,156
68,130,-93,176
69,136,-90,95
69,141,-84,91
70,147,-82,97
70,152,-81,119
71,158,-80,115
71,163,-81,123
71,169,-78,101
72,174,-74,74
72,180,-72,53
72,186,-77,108
72,191,-80,97
73,197,-80,108
73,203,-80,83
73,208,-80,60
74,214,-80,69
74,220,-83,56
63,36,-112,17
64,43,-101,18
