5,193,-55,15
2,196,-88,15
1,198,-114,15
1,196,-120,15
10,215,-97,14
4,126,-130,29
8,208,-128,15
9,218,-128,15
5,122,-129,32
5,128,-129,40
8,181,-127,28
10,204,-126,15
7,122,-130,44
7,128,-130,51
10,180,-123,39
11,210,-129,20
12,216,-129,19
7,110,-130,44
8,116,-130,38
8,122,-130,47
8,128,-130,31
13,180,-112,38
12,186,-124,32
13,210,-130,23
9,106,-128,31
9,117,-130,42
10,123,-128,34
15,181,-111,40
14,188,-122,44
13,194,-129,37
14,212,-130,18
9,94,-130,26
10,100,-130,31
10,105,-128,41
10,111,-130,41
11,123,-128,40
16,181,-112,44
16,187,-119,66
15,194,-126,32
15,200,-130,31
16,212,-130,23
11,91,-129,26
11,97,-127,26
12,102,-127,32
12,108,-128,40
13,126,-130,41
17,178,-112,45
17,184,-115,54
17,190,-118,70
17,196,-126,34
17,203,-129,39
17,214,-129,26
18,220,-127,22
12,89,-127,26
13,95,-126,26
13,101,-126,34
13,107,-126,33
14,113,-129,31
14,119,-129,34
14,124,-129,43
15,130,-128,44
17,177,-130,43
19,182,-113,50
19,188,-115,82
19,194,-117,46
18,201,-129,31
18,207,-130,24
19,213,-128,27
20,218,-125,21
13,77,-130,26
13,83,-130,31
14,89,-124,25
15,95,-123,30
15,101,-126,39
15,107,-127,31
15,113,-129,44
15,118,-127,42
16,124,-126,43
16,130,-126,51
16,136,-129,55
21,182,-111,47
21,188,-114,105
21,194,-114,84
20,201,-127,28
20,207,-128,34
20,213,-129,22
21,218,-124,30
14,73,-130,21
15,79,-129,35
15,85,-125,28
16,91,-121,27
16,96,-124,39
16,102,-124,44
16,108,-128,71
17,114,-124,62
18,120,-119,35
18,126,-123,41
18,132,-126,58
18,137,-126,53
18,143,-129,56
18,149,-130,47
22,177,-107,39
22,184,-113,82
22,189,-113,107
23,195,-111,84
22,202,-127,25
22,208,-129,30
22,214,-126,22
23,220,-125,25
14,45,-126,22
16,74,-128,29
16,80,-126,28
17,86,-121,27
18,92,-120,37
18,98,-125,35
18,104,-124,59
19,110,-118,53
20,115,-113,33
20,121,-115,34
19,127,-122,57
20,133,-124,72
20,139,-124,88
20,145,-126,68
20,151,-128,65
20,157,-130,70
21,162,-130,68
24,179,-108,56
24,185,-113,132
24,190,-107,89
25,196,-109,85
23,203,-126,26
24,215,-124,27
17,68,-129,22
17,74,-128,37
18,80,-121,28
19,86,-119,32
19,92,-118,35
20,98,-118,47
20,104,-114,38
21,110,-112,35
22,115,-109,34
21,121,-115,47
21,127,-119,75
22,133,-119,70
22,139,-121,81
